project_scale_index	budget_adequacy_ratio	schedule_pressure_index	team_capacity_index	team_experience_score	domain_familiarity_score	requirements_volatility	requirements_clarity_score	scope_complexity_index	stakeholder_alignment_score	change_request_intensity	process_maturity_score	sprint_discipline_score	decision_latency_index	risk_management_maturity	client_engagement_score	technical_complexity_index	integration_risk_index	automation_maturity_score	toolchain_reliability_score	legacy_dependency_index	regulatory_risk_index	domain_criticality_index	external_dependency_risk	time_to_market_pressure	resource_stability_index	risk_tolerance_index	overall_uncertainty_index	label
0.342574612	0.890829024	0.085534101	0.311344252	0.086846835		0.131876249	0.515799352	0.744895782	0.883284952	0.302876832	0.485644525	0.90217909	0.273273442	0.306248707	0.907555587	0.087648543	0.908480346		0.687359958	0.489344518	0.874357683	0.103837499		0.497738406	0.479312096		0.099501749	DevOps
0.114746375	0.124167799	0.909431447	0.291073515	0.685671394	0.286045877	0.076276295	0.30116168	0.303796046	0.885281211	0.052716503	0.857444932	0.717440201	0.899956747	0.322032576	0.712593677	0.697442738	0.09071733	0.54220768	0.88592217	0.454029924	0.694663629	0.073216357	0.488822175	0.918728319	0.908894631	0.116066725	0.267462533	Waterfall
0.501249621	0.701310742	0.873215869	0.703254903	0.88337727	0.908184838	0.101512011	0.722635913	0.256441855	0.690633869	0.709726592	0.692626656		0.909117898	0.90706893	0.872793127	0.10513589	0.903188305	0.87329398	0.880854713	0.052565297	0.101119747	0.509264714	0.877551653	0.497654902	0.681517439	0.284900327	0.476172183	DevOps
0.697510994	0.32761679	0.702172994	0.303858737	0.926463941	0.536058841	0.885846224	0.874479516	0.090560257	0.304109583	0.104724527	0.929721322	0.713900038	0.508367793	0.534420579	0.092976495	0.904884368	0.118661402		0.265502148	0.477271874	0.079541207	0.914197868	0.896607759	0.309243033	0.894754823	0.115503812	0.487241555	Waterfall
0.08529603	0.891848346	0.315348197	0.12377162	0.711271259	0.478888396	0.502066965	0.665730605	0.118517925	0.889774582	0.886929446	0.297008451		0.544313221	0.892692252	0.489151312	0.53015723	0.117786256	0.314224883	0.108729501	0.709040539	0.874998035	0.6876771	0.517425615	0.077583186	0.122044459	0.893613111	0.684252794	Hybrid
0.67254281		0.086471591	0.035679534	0.108548426	0.308843668	0.094491329	0.496924114	0.301951201	0.527432757	0.505864558	0.898533846	0.110639622	0.655654323	0.310219457	0.303200419	0.901144549	0.096935089	0.927087648	0.890798986	0.077647001	0.909661236	0.096628926	0.532563703	0.900802055	0.099840739	0.734132156	0.896840982	V-Model
0.30790453	0.31530126	0.912867215	0.505229739	0.517349484	0.746510261	0.312301561	0.47833773	0.912375737	0.535940638	0.716659418	0.707015083	0.48289599	0.66544276	0.896569581	0.081867128	0.916147684	0.901500086	0.48729947	0.704262386	0.494606957	0.091449643	0.912251011	0.894094899	0.066623941	0.704710368	0.878419472		Spiral
0.681463893	0.318091113	0.529819131	0.697277272	0.707905133	0.134938284	0.675074262	0.89003237	0.725232569	0.918662016	0.50319091	0.245312599	0.057144511	0.48633144	0.342121081	0.099371584	0.283314341	0.100317199	0.892451033		0.106389651	0.694725207	0.079003225	0.104378441	0.118479332	0.510330097	0.496090283	0.500760408	Hybrid
0.088655467	0.301836493	0.333633157		0.320680216	0.092192606	0.089637392	0.873787482	0.648532187	0.683860796	0.688963138	0.695376239	0.089665993	0.524105043	0.050500807	0.512288311	0.710297196	0.290941533	0.54416423	0.110273713		0.091117364	0.092632677	0.869846945	0.742013656	0.858844972	0.311529314	0.119244839	Waterfall
0.09696218	0.296043531	0.095899799	0.490065141	0.482975855	0.476410893	0.899063196	0.678754202	0.125853723	0.641435589	0.319563836	0.679311051	0.711906609	0.16902506	0.708374427	0.698197116	0.341676052	0.108925616	0.113937894	0.550677201	0.079094437	0.112116577	0.114936658	0.529785581	0.707090861	0.124865083	0.322724003	0.10523847	Agile
0.08725099	0.474950245	0.914466	0.670583415	0.441395949	0.885257653	0.711753785	0.719484916	0.683510392	0.302642543	0.692149912	0.071019713	0.905289605	0.098180814	0.111436955	0.296366004	0.10776147	0.663089978	0.681305306	0.485884523	0.308747485	0.897066073	0.691493288	0.114139224	0.307041469	0.277537947	0.281375404	0.109282684	DevOps
0.337744685	0.112652664	0.484994122	0.265975641	0.725400176	0.09134339	0.09859422	0.917257785	0.098151162	0.739750639	0.504524804	0.902425213	0.500686491	0.116927984	0.887452973	0.658761641	0.887083908	0.10122553	0.938197361	0.881020593	0.283162483	0.705310248	0.895411012	0.317000425	0.927623128	0.697778047	0.474091751	0.293515417	Waterfall
0.286989126		0.085033569	0.489402245	0.493085559	0.648937749	0.930073113	0.69899321	0.913760419	0.694660308	0.305116574	0.678615265	0.105102893	0.127311903	0.507440397	0.482197947	0.271757176	0.911448687	0.921665503	0.686910847	0.874059598	0.307944751	0.917419266	0.879833019	0.280019209	0.109657181	0.703492381	0.070731105	Hybrid
0.122392852	0.496893719	0.497565905	0.108829968	0.678427753	0.706952181	0.099332786	0.278639348	0.478740318	0.524717466	0.127568007	0.465497986	0.703537256	0.52081909	0.102330453	0.661371328	0.098751515	0.101972143	0.480152626	0.303486975	0.678599791	0.933773208	0.48700245	0.112498908	0.888950636	0.688968461	0.298522011	0.505298716	V-Model
0.301200076	0.099391343	0.664172475	0.486158131	0.501650898	0.499341894	0.104216812	0.503664373	0.099542193	0.316524118	0.302765222	0.500032941	0.494368923	0.309588989	0.714725224	0.066234175	0.888820691	0.284299883	0.516563879	0.328380214	0.727244499	0.904761616	0.512516095	0.874783563	0.731935832	0.925289008	0.490922273	0.70802275	V-Model
0.31819338	0.511966769	0.920426455	0.30132474	0.104061521	0.866754383	0.469399535	0.679133335	0.686961889	0.118651173	0.68350029	0.914989214	0.50632872	0.505751487	0.896533545	0.907855954	0.908231292	0.657070117	0.888295996	0.752796685	0.128977428	0.701760356	0.116789438	0.524882304	0.714739734	0.724982478	0.276393978	0.711170544	Spiral
0.716910946	0.697190906	0.310405326	0.943959267	0.287820222	0.700833296	0.122119263	0.494054485	0.496129921	0.086531056	0.49801264	0.917728282	0.261958126	0.874434226	0.493442109	0.523592152	0.669581897	0.922196934	0.928805418	0.521209595	0.305988212	0.927160749	0.513846284	0.894653764	0.7118454	0.876139281	0.08809413	0.368013412	V-Model
0.093246328	0.918164692	0.551045057	0.897489459	0.89330451	0.307670595	0.495447652	0.510857571	0.909062733	0.48099386	0.717137491	0.863474935	0.924292102	0.719926833	0.139232608	0.113322825	0.128423443	0.312022106	0.896336248	0.713391278	0.320229231	0.299548051	0.301660091	0.32662203	0.891554697	0.282538041	0.899132507	0.312830823	DevOps
0.457056826	0.112579427	0.311214851	0.51789702	0.718942466	0.517094162	0.891167177	0.682048822	0.300250499	0.279807837	0.32054647	0.912351427		0.922115009	0.114985491	0.874891851	0.316275267		0.119989492	0.109654485	0.111198857	0.089534144	0.494987171	0.115770649	0.682207292	0.478996017	0.673512681	0.889380777	Agile
0.506132629	0.950638224	0.085955546	0.249620346	0.3277896	0.125345548	0.102685733	0.276626548	0.267010342	0.321411344	0.473340759	0.927241483	0.305756276	0.317352736	0.083092961	0.907858608	0.910764615	0.501562839	0.674229604	0.705296889	0.882934809	0.676252479	0.256166854	0.671207693	0.492445136	0.07388523	0.308294208	0.076581985	Waterfall
	0.917680548	0.111264728	0.255352044	0.085630808	0.691398264	0.693724004	0.697408437	0.520006216	0.103197374	0.70262008	0.912661667	0.486722968		0.867703474	0.516441187	0.089018423	0.901810535	0.477838537	0.900239942	0.473960873	0.877568082	0.872899526	0.520684611	0.519474054	0.671537405	0.293480138	0.717403769	V-Model
0.108738559	0.897934209	0.685383789	0.501552877	0.487633253	0.101097397	0.706000723	0.502064745	0.284013951	0.111734109	0.51535574	0.910715213	0.525084892	0.68128183	0.689887907	0.712380487	0.690367027	0.739113219	0.686744927	0.484489256	0.697788811	0.920689377	0.907351035	0.518628641	0.532716975	0.493678757	0.48094905	0.484191868	V-Model
0.714140283	0.906163363	0.893957315	0.282503332	0.717970453	0.283648307	0.095184343	0.697639061	0.057788235	0.500713328	0.316628448	0.718412199	0.084842956	0.70996611	0.152952266	0.712733423	0.885083517	0.558317076	0.092291336	0.510717587	0.87955525	0.697506546	0.505261661	0.694274351	0.919165539	0.6833653	0.137697923	0.289615005	Waterfall
0.703579787	0.080319867	0.500408871	0.13513163	0.291073462	0.102763347	0.104975025	0.098481092	0.5090041	0.080874162	0.651837837	0.899234477	0.099209773	0.696184813	0.926879001	0.500577942	0.907763758	0.301433034	0.684183219	0.297588243	0.679127841	0.718768555	0.69979745	0.495588028	0.709740603	0.676825171	0.696426018	0.485975179	V-Model
0.087159899	0.678890047	0.493662557	0.889973331	0.484007005	0.280999451	0.088223302	0.500736103	0.885584842	0.523640341	0.477611444	0.090360489	0.901072538	0.30292225	0.939488592	0.276787973	0.909177091	0.11801258	0.889956073	0.266187484	0.708714689	0.876744166	0.518712471	0.497666599	0.486230623	0.482410077	0.524233478	0.709935114	Spiral
0.481413234	0.896434738	0.289417578	0.874662716	0.894910741	0.865956473	0.918708135	0.918604978		0.097863039	0.716619882	0.480650156	0.29864611	0.886441472	0.90755483	0.691015637	0.931096864	0.311806119	0.076980279	0.311391708	0.518203624	0.097772534	0.072854384	0.090931232	0.467306645	0.11230748	0.501233073	0.469845578	Hybrid
	0.281776199	0.292151979	0.496892616	0.526674449	0.864431226	0.664206686	0.493959731	0.887767347	0.302933065	0.891749636		0.72837672	0.049294302	0.696011063	0.283659281	0.103673298	0.715607894	0.885240601	0.658939902	0.286742178	0.686452101	0.714529829	0.876993212	0.49446017	0.099802991	0.700418505	0.665209544	DevOps
0.089226533	0.932921867	0.447902801	0.302426805	0.889169301	0.718105174	0.704074019	0.314087415	0.112927234	0.514184907	0.515569467	0.888688248	0.53841808	0.052592695	0.718389874	0.324247009	0.262985303	0.893228894	0.099836122	0.905623403	0.502856705	0.91945406	0.684859637	0.69776868	0.916258543	0.098914952	0.669397881		V-Model
0.300900313	0.733582168	0.517822377	0.902753537	0.911726543	0.299352976	0.098998567	0.453408626	0.507698273	0.08247372	0.884450731	0.318846452	0.69526851	0.270908986	0.923967464	0.321049295	0.872415654	0.500611368	0.892287433	0.683662297	0.926398615	0.687709091	0.90415913	0.334417131	0.316771289	0.907596895	0.888280558	0.711067077	Spiral
0.913812672	0.685088721	0.281904573	0.714137604		0.884518688	0.136877481	0.694200248	0.887596709	0.515441163	0.283664331	0.902550953	0.528862152	0.756662889	0.303744579	0.707857058	0.866419234	0.496819468	0.710082403	0.280380115	0.864758157	0.669729507	0.883524573	0.512575366	0.899999868	0.265343607	0.077136936	0.088655918	V-Model
0.09762929	0.498594062	0.467756545	0.283492452	0.533211689	0.682042601	0.872792968	0.067691625	0.704113768	0.09070359	0.878737245	0.897198706	0.929098189	0.886258628	0.310194186		0.905240594	0.917646885		0.091635913	0.303946635	0.690354983	0.356014534	0.668999238	0.91204516	0.700257377	0.096549098	0.302231467	DevOps
0.094519278	0.290205332	0.506648963	0.704358118	0.092834938	0.914550081	0.317968998	0.106631406	0.316917072	0.340110045	0.869838647	0.115943664	0.086697532	0.91392041	0.499997066	0.101540231	0.89322643	0.906677859	0.358451481	0.49021551	0.911142471	0.318805785	0.905751336	0.660051652	0.892843725	0.488071539	0.918840807	0.891844238	Spiral
0.296600257	0.101184155	0.297174902	0.095149526	0.494667966	0.87944084	0.099492669	0.517773881	0.681590816	0.069236716	0.079893525	0.885969304	0.705611838	0.289982503	0.090567864	0.880921308	0.082239566	0.928529183	0.121017025	0.52532856	0.081655619	0.865970266	0.509665372	0.326376731	0.059409523	0.290368665	0.305077095	0.31732371	V-Model
0.504574275	0.305113934	0.924462545	0.122443764	0.26698632	0.309991016	0.893955449	0.310236786	0.687259702	0.696243557	0.10723812	0.908767742	0.125387304	0.095143627	0.50978359	0.301946666	0.546783739	0.082204705	0.119590489	0.343189804	0.518618331	0.909167003	0.518538702	0.488994945	0.715866458	0.125164421	0.547845504	0.525432118	V-Model
0.868196826	0.93903112	0.511405488	0.676231596	0.898845599	0.901871894	0.925326934	0.483982194	0.279755278	0.89140835	0.941910756	0.911880692		0.335090667	0.893723279	0.120540848	0.135649951	0.479151364	0.476587907	0.087492456	0.707782012	0.084463077	0.080971488	0.894897094	0.869075433	0.107936127	0.913504182	0.911717534	Agile
0.099380316	0.892045948	0.703647512	0.727597037		0.50330039	0.093741691	0.88974078	0.695430622	0.709482851	0.129780581	0.692959492	0.265861895	0.899851547	0.895254959	0.295582723	0.48375486	0.91555321	0.33573371	0.898304144	0.712429125	0.896179501	0.910794481	0.647999141	0.52361219	0.281376615	0.694026571	0.083134005	V-Model
0.086238576	0.913017631	0.678029693	0.298623424	0.312075115	0.696768957	0.108162135	0.865888841	0.334090663	0.672666982	0.49890027	0.093177795	0.50833415	0.119995925	0.700853144	0.723233937		0.511317589	0.148763674	0.087708166	0.685906626	0.644551618	0.13017368	0.879033424	0.51979736	0.100806332	0.077675255	0.29068294	Waterfall
0.707670382	0.893069706	0.913813469	0.731732971	0.485957437	0.920446863	0.10384558	0.915959299	0.30644049	0.290742233	0.076145019	0.679008276	0.49409383	0.478643178	0.299808348	0.921518726	0.735276088	0.691914639	0.490199353	0.311340433	0.897665257	0.29645557	0.545366222	0.287083038	0.906087413	0.488527445	0.699890376	0.064783681	Waterfall
0.293722326	0.128028002	0.704700592	0.100596403	0.080802349	0.086160901	0.709280881	0.904324944	0.8938656	0.511052616	0.483729957	0.859110112	0.878658665	0.077215031	0.506971484	0.896713047	0.276580648	0.921733545	0.712729799	0.696962898	0.28373356	0.673575574	0.91602234	0.906477496	0.512127483	0.105591248	0.701175385	0.719460729	DevOps
0.318363491	0.308038129	0.698875458	0.709300842	0.103161277	0.335673688	0.490797856	0.081064371	0.895043207	0.491497189	0.083291856	0.106276954	0.903180131	0.712139396	0.508523486	0.486941412	0.504988024	0.899309816	0.911478338	0.68276091	0.94991163	0.103526815	0.30828597	0.110551718	0.896945041	0.311083167	0.292810956	0.107757265	DevOps
0.917564852	0.704911048	0.672368629	0.72868137	0.703045401	0.694171935	0.088262304	0.674076565	0.1197814	0.871911102	0.091697798	0.261768772	0.479519837	0.918542278	0.895958333	0.729224538	0.687156044	0.889259083	0.941521037	0.508689571	0.307070553	0.905715075	0.909817307	0.302241275	0.909336587	0.115828399	0.321256581	0.690860543	DevOps
0.077779967	0.913358565	0.287097746	0.677061263	0.699589174	0.489353061	0.302876191	0.901844056	0.895682032	0.7014917	0.294446312	0.874987109	0.517512644	0.531200594	0.67300495	0.114602685	0.297060352	0.884184373	0.102965259	0.301412025	0.69676518	0.740620921	0.93330768	0.700544259	0.267275918	0.74097811	0.086187924	0.307056296	V-Model
0.734250472	0.501906178	0.067463809	0.50936227	0.712811302	0.346336423	0.877370978	0.703454503	0.082926424	0.30415406	0.085015431	0.931684179	0.727354552	0.288772785	0.294810664	0.669438951	0.881551242	0.300927182	0.070543868	0.309626509	0.505425099	0.113658342	0.281484572	0.899033404	0.915972904	0.261956926	0.307446999	0.878390127	Agile
0.10791278	0.694891933	0.10862202	0.68618496	0.909388603	0.109541774	0.911633531	0.114317779	0.660817676	0.678386597	0.894922503	0.103386274	0.507562155	0.492626161	0.940615811	0.295126769	0.071891742	0.266186312	0.320751105	0.478044114	0.335774557	0.293986053	0.061031789	0.685811886	0.954017414	0.919336159	0.702165872	0.701276686	Agile
0.698267425	0.483337155	0.703935827	0.475281815	0.703488541	0.112713739	0.694813766	0.704779287	0.666263264	0.649234667	0.930256235	0.905727965	0.70623658	0.086022853	0.887046375	0.700184399	0.742859499	0.672445717	0.894946227	0.116330564	0.909523486	0.048664419	0.930874685	0.088851517	0.873384122	0.293458048	0.918509616	0.927569685	DevOps
0.320314824	0.507341076	0.107805893	0.496140922	0.695541397	0.29375115	0.894784471	0.91857558	0.69085235	0.906700033	0.662588245	0.494910786	0.685172293	0.0969197	0.942162908	0.283015417	0.69312222	0.694986079	0.075051615	0.285721676	0.273290043	0.111964128	0.506391352	0.49353186	0.349563073	0.684236273	0.875206074	0.695418237	Agile
0.301126909	0.483088324	0.286286137	0.90406205	0.099484909	0.869399349	0.700491298	0.507141358	0.501761077	0.704962606	0.891136167	0.076830991	0.911943528	0.884600117	0.707165436	0.66765398	0.699950346	0.706615522	0.880629001	0.920266139	0.649062682	0.115315003	0.298625914	0.502732147	0.882235705	0.914232554	0.063448003	0.90935988	DevOps
0.52632635	0.287442336	0.322427195	0.889418887	0.501894446	0.292103897	0.688165065	0.289859718	0.525709464	0.688277805	0.302774362	0.749828103	0.282765611	0.081875063	0.297664433	0.462405327	0.888344736	0.925660397	0.4913986	0.100333369	0.7141856	0.102457992	0.68889866		0.295678329	0.69992026	0.933591799	0.874248252	Agile
0.306540464	0.082719664	0.914901571	0.094948403	0.510168236	0.330801313	0.275041535	0.301287344	0.692528576	0.508719298	0.686085172	0.329687175	0.287014359	0.061478786	0.912760566	0.289765552	0.691000521	0.691801309	0.71434615	0.49589195	0.865433578	0.882358438	0.668899776	0.086597642	0.285618799	0.491858596	0.302996458	0.940413309	Spiral
0.700205664	0.519386618	0.137502757	0.923717785	0.918477394	0.900809682	0.89962579	0.724108423	0.728762388	0.04741411	0.102879939	0.914765572	0.680806728	0.708993509	0.892447647	0.517194319		0.137611748	0.088636625	0.281633666		0.718589371		0.896322224	0.246657135	0.113142936	0.30412628	0.081122699	Waterfall
0.117632992	0.089840362	0.682729433	0.515747144	0.465118278		0.906143208	0.895672686	0.918560735	0.897947818	0.454940257	0.915256108	0.114416791	0.079535365	0.121964456	0.107936235	0.891395962	0.288284516	0.500845597	0.282510969	0.67677107	0.2949638	0.27042924	0.331450716	0.276277007	0.091514184	0.899050371	0.494639361	Agile
0.901045586	0.492917545	0.074227304	0.690544943	0.078116355	0.69569131	0.134016242	0.495348102	0.944895909	0.455408059	0.116036216	0.635437234	0.0756569	0.071851764	0.499934095	0.146015798	0.123486408	0.52412799	0.27841346	0.675692613	0.704171442	0.081638619	0.104131567	0.702167916	0.314024104	0.299492434	0.491342712	0.712396457	Waterfall
0.085175094	0.515410951	0.483499554	0.712443757	0.295615554	0.443471132	0.27917236	0.874935303	0.266338069	0.919277253	0.309764869	0.909919823	0.698984323	0.481323431	0.092600464	0.494043329	0.093525891	0.105973465	0.088273983	0.487377525	0.691819425	0.498501744	0.089957533	0.865860584	0.487528169	0.876766727	0.51002112	0.080735698	Waterfall
0.713334235	0.504785308	0.078576711	0.905782001	0.70439447	0.332219678	0.069008701	0.902595764	0.097552592	0.525717719	0.324540135	0.094821695	0.521921028	0.51577675	0.318646267	0.881341048	0.29166078		0.512260965	0.4837177	0.479213271	0.096155987	0.897135333	0.697672151	0.709853326	0.507287908	0.292283498	0.123223638	Waterfall
0.689151534	0.305906287	0.323430138	0.089623901	0.896302607	0.311130183	0.697437581	0.687683034	0.90522179	0.306069225	0.080048964	0.105122719	0.32393233	0.904309375	0.869138283	0.50002185	0.911721115	0.280069696	0.469174365	0.071237376	0.723894337	0.106826559	0.696751002	0.68011852	0.695044346	0.096851707	0.108281353	0.89840331	Spiral
0.310939425	0.095831702	0.903606968	0.290698457	0.655477647	0.867625837	0.909151065	0.510515084	0.11671623	0.130082955	0.881827859		0.913684335	0.063065298	0.724849026		0.504416328	0.678318251	0.913720646	0.900814689	0.674669725	0.911359414	0.888878823	0.898195802	0.487576463	0.281230227	0.889816294	0.684002227	DevOps
0.910107899	0.499550157	0.895023079	0.710226977	0.535874956	0.691163189		0.493357371	0.538809045		0.885960864	0.903777332	0.679561245	0.702008445	0.113351727	0.506935792	0.896433848	0.901475792	0.713765818	0.490939069	0.072904019	0.876230005	0.111872354	0.921172112	0.451476704	0.114760036	0.336334882	0.107014673	DevOps
0.306706893	0.107941189	0.694852193	0.465952055	0.279480167	0.514577611	0.106162542	0.919733708	0.515066752	0.102059944	0.885484939	0.071280863	0.12160838	0.922463912	0.265785969	0.495611744	0.699694947	0.655048518	0.542735115	0.319396508	0.497076052	0.896361286	0.881884062	0.727770783		0.321560228	0.509882345	0.903120252	Spiral
0.871782101		0.329581879	0.915964164	0.301683942	0.93130251	0.319418418	0.273375152	0.519991103	0.700667495	0.692470252	0.674325245	0.930532136		0.870495763	0.08185929	0.119667254	0.110080487	0.895554779		0.47944667	0.871817278	0.660978973	0.52220668	0.674985594	0.31949401	0.484994826	0.899794353	V-Model
0.916190853	0.723914349	0.291183915	0.490661773	0.748959252	0.454281518	0.311496545	0.918475559	0.508793355	0.099070363	0.907483141	0.506336088	0.910841232	0.305535947	0.706949259	0.666367057	0.919131548	0.91486014	0.695683936	0.756161672	0.335426398	0.292016002	0.880500262	0.921434686	0.871166385	0.122158478	0.110960784	0.513931166	DevOps
0.720682514	0.914598033	0.101644733	0.708554931	0.887883013	0.706049919	0.470684653	0.51516663	0.291907715	0.105706193	0.131305109	0.898607464	0.081121528		0.496508505	0.728413169	0.74301975	0.509750443	0.525412183	0.474052221	0.473489624	0.10705286	0.494095298	0.518242827	0.102106601	0.490137629	0.692277745	0.885548902	Hybrid
0.928407907	0.107188337	0.287675348	0.071291454	0.501435153	0.509299954	0.50726829	0.904879405	0.081808082	0.937184884	0.122320768	0.883565	0.311769816	0.089022224	0.718956631	0.485486817	0.102313696	0.293561591	0.489758135	0.346301611	0.299299487	0.319879196	0.082751202	0.681796576	0.687371301	0.316870122	0.512072508	0.280627843	Waterfall
0.063312749	0.519016233	0.088592567	0.122524409	0.113618468	0.517789527	0.902722343	0.131656708	0.075419471	0.289589392	0.881362	0.301175254	0.493984441	0.265506548	0.30995387	0.877767084	0.862514597	0.522304747	0.304676052	0.681886511	0.072461889	0.900389801	0.299649705	0.901788452	0.496792207	0.09858403	0.503114532	0.71603535	Agile
0.503055995	0.101014243	0.313997173	0.286424055	0.920818398	0.112107863	0.91898414	0.29984372	0.656644365	0.908336905	0.09227035	0.101239637	0.868598033	0.306251609	0.285096677	0.893551828	0.920605467	0.668526887	0.724143675	0.084408869	0.100023701	0.295930541	0.101033646	0.953589457	0.683077663	0.899196086	0.711064667	0.281589544	Agile
0.897073014	0.512271268	0.511180294	0.306640252	0.290011608	0.497013811	0.908601686	0.35421598		0.50742564	0.342754409	0.682806454	0.689463211	0.490795886	0.535591032	0.313030403	0.895347091	0.717161276	0.707489162	0.735488305	0.100676685	0.095584515	0.498901415	0.517381996	0.513580435	0.32493439	0.52996043	0.484726785	DevOps
0.499162217	0.273043601	0.076661296	0.073233299	0.496474411	0.70413633	0.481374043	0.688906037	0.092319353	0.499778527	0.895115424	0.097924931	0.938965151	0.497741647	0.896967864	0.299543503	0.100246541	0.484637125	0.512983449	0.887482883	0.502419701	0.90146081	0.879957584	0.285588042	0.865355863	0.058966587	0.376295082	0.100187421	DevOps
0.108574746	0.529997366	0.712688734	0.677435248	0.886644694	0.117193665	0.117981221	0.907563026	0.894425127	0.476342696	0.900105343	0.876751734	0.302640384	0.874482807	0.900169422	0.503455809	0.304240154	0.107938021	0.494725445	0.109781174	0.329072774	0.280502409	0.306021156	0.285656307	0.092255423	0.699605006	0.900773623	0.509606154	Waterfall
0.092593249	0.67255184	0.515377496	0.693641284	0.675054902	0.089137773	0.086426682	0.671815981	0.109413176	0.89931379	0.08883166	0.951887226	0.462239143	0.890345446	0.921041737	0.094046112	0.70905888	0.093890636	0.13240189	0.112612822	0.288279452	0.308311918	0.540636988	0.894581415	0.718646469	0.914774654	0.082816051	0.69389341	Waterfall
0.298401785	0.915973235	0.514458242	0.148915593	0.744648119	0.481980092	0.906886326	0.094452129	0.899422398	0.08312064	0.893907601	0.120051594	0.307489103	0.121078037	0.30099341		0.880148195	0.492203812	0.717199332	0.478757615	0.703742064		0.503565618	0.532158193	0.872170066	0.903023978	0.315768677	0.516470616	Agile
0.092955267	0.700418078	0.496340385	0.345925656	0.079947445	0.912814704	0.925306553		0.702492179	0.098614206	0.077059698	0.518390297	0.255295312	0.502907566	0.09277388	0.075760102	0.12697508	0.083725319	0.1387417	0.284672311	0.298543901	0.924982322	0.907645936	0.122315177	0.500456173	0.691338197	0.322236785	0.524499077	V-Model
0.320592573	0.500800588	0.092774523	0.491669581	0.100452776	0.922173235	0.860743107	0.719320188	0.700694127	0.354161892	0.522314773	0.501122899	0.088458639	0.134195406	0.63966346	0.897712625	0.675407263	0.928680724	0.896260007	0.091677421	0.282203183	0.121272654	0.287677496	0.903501176	0.843636581	0.840851116	0.295410526	0.144069152	Agile
0.912742419	0.916185272	0.921698516	0.099775399	0.082055486	0.695382059	0.290922378	0.533342523	0.100286624	0.706496607		0.303741168	0.114836686	0.317875815	0.487603903	0.476653046	0.071849266	0.332256308	0.49862404	0.073085877	0.688433469		0.935263292	0.285179178	0.517125073	0.873583236	0.290776138	0.332593365	V-Model
0.882593643	0.329409139	0.292396022	0.703273825	0.094045871	0.079605848	0.900095043		0.698312727	0.683406117	0.101944542	0.88552101	0.700676723	0.524033906	0.715216467	0.094435672	0.282710281	0.686031337	0.93295895	0.290294342	0.709922677	0.688933819	0.683287266	0.290995027	0.896886733	0.893083191	0.298361776	0.299944878	DevOps
0.093272056	0.513567389	0.723916595	0.90090303		0.09673238	0.325914639	0.313057262	0.496521845	0.713729315	0.08598794	0.863142312	0.694398886	0.897241052	0.50630537	0.910744557	0.116890438	0.3185853	0.106992747	0.284535637	0.88854282	0.887218051	0.728366302	0.276392391	0.517786238	0.116923985	0.084430278	0.488754068	V-Model
0.9011098	0.29334171	0.333751388	0.883430826	0.290732849	0.293959027	0.099551319	0.474837582	0.900103412	0.131563581	0.090887692	0.886260532	0.104562893	0.494511488	0.731959674	0.122011606	0.294763354	0.908747534	0.10933129	0.116186909	0.305903956	0.09689746	0.076608975		0.898334516	0.30637558	0.32668386	0.287203835	Waterfall
0.889694997	0.700324166	0.689993205	0.891367394	0.352197758	0.5315431	0.875829505	0.308535993	0.471898531	0.915882562	0.295657955	0.902087946	0.928924042	0.072218353	0.505845877		0.467991976	0.49244339	0.522608653	0.282324132	0.858274219	0.880025947	0.911925427	0.091544569	0.269081334	0.707167302	0.477916621	0.920118557	V-Model
0.699933272	0.279571782	0.925939149	0.713308075	0.483689561	0.896163802	0.922530703	0.88712863	0.152679462	0.519934456	0.903461214	0.470409317	0.290379608	0.280317378	0.701276894	0.949201584	0.918307947	0.106477849	0.709960978	0.70588789	0.314711633	0.111774512	0.110622024	0.710811849	0.900839385	0.508276536	0.119474604	0.699104603	Agile
0.691123647	0.501578199	0.485234867	0.47401751	0.893665562	0.495591157	0.689093463	0.103884455	0.314813873	0.085163067	0.880303674	0.703446017	0.679431555	0.100255839	0.326900693	0.517653448	0.905906694	0.885420062	0.708554131	0.089484781	0.906110074	0.70886785	0.076393572	0.297818175	0.8841697	0.089482187	0.675450348	0.492581711	DevOps
0.315186599	0.689485835	0.885852753	0.889481463	0.514464968		0.658830009	0.879248805	0.498007344	0.883782384	0.712144719	0.744279856	0.108572147	0.888518995	0.921176165	0.328460068	0.064221778	0.679251329	0.906217475	0.872296985	0.512722647	0.303038483	0.289760911	0.66963515	0.936751666	0.496106033	0.110633045	0.159615112	Hybrid
0.894996154	0.3139421	0.082049918	0.109759413	0.888217642	0.502978015	0.090423786	0.076768219		0.08396396	0.881296446	0.099074121	0.102013826	0.525883501	0.264797973	0.125255505	0.930699206	0.252784127	0.486238993	0.48086621	0.88762373	0.904808154	0.482861792	0.322525449	0.47506546	0.738132358	0.10696577	0.747109169	Spiral
0.499853305	0.88607721	0.104971638	0.696580344	0.129762614	0.907264892	0.125863733	0.709829142	0.509109208	0.679439764	0.517485895	0.858137991	0.120708186	0.524127969	0.282481264	0.899833641	0.928109439	0.517668784	0.287498596	0.686502331	0.686960662	0.292215653	0.9143594	0.699747221	0.311561505	0.509766114	0.524885624	0.696634986	Waterfall
